Log file open, 05/27/15 10:15:13
LogInit:Display: Running engine for game: TimeManipulation
LogInit: Version: 4.7.6-2513093+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Apr 15 2015 12:09:54
LogInit: Compiled with Visual C++: 18.00.21005.01
LogInit: Build Configuration: Development
LogInit: Branch Name: ++depot+UE4-Releases+4.7
LogInit: Command line:  
LogInit: Base directory: C:/Program Files/Unreal Engine/4.7/Engine/Binaries/Win64/
LogInit: Rocket: 1
[2015.05.27-00.15.13:974][  0]LogTaskGraph: Started task graph with 3 named threads and 6 total threads.
[2015.05.27-00.16.36:742][ 70]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:750][ 71]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:758][ 72]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:767][ 73]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:775][ 74]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:783][ 75]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:792][ 76]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:800][ 77]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:808][ 78]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:817][ 79]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:825][ 80]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:833][ 81]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:842][ 82]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:850][ 83]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:858][ 84]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:867][ 85]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:875][ 86]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:883][ 87]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:892][ 88]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:900][ 89]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:908][ 90]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:917][ 91]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:925][ 92]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:933][ 93]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:942][ 94]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:950][ 95]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:958][ 96]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:967][ 97]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:975][ 98]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:983][ 99]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.36:992][100]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:000][101]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:008][102]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:017][103]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:025][104]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:033][105]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:042][106]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:050][107]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:058][108]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:067][109]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:075][110]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:083][111]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:092][112]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:100][113]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:108][114]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:117][115]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:125][116]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:133][117]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:142][118]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:150][119]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:158][120]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:168][121]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:176][122]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:184][123]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:193][124]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:201][125]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:209][126]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:218][127]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:226][128]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:234][129]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:243][130]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:251][131]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:259][132]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:268][133]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:276][134]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:284][135]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:293][136]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:301][137]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:309][138]LogArray:Warning: Attempted to get an item from array BlueLasersFired out of bounds [-1/0]!
[2015.05.27-00.16.37:377][140]LogParticles: Destroying 0 GPU particle simulations for FXSystem 0x0000000019936C00
[2015.05.27-00.16.39:911][355]LogPlayLevel: PIE:  No blueprints needed recompiling
[2015.05.27-00.16.39:911][355]PIE: New page: PIE session: scififactory (27 May 2015 8:16:39 pm)
[2015.05.27-00.16.39:921][355]LogPlayLevel: PIE: StaticDuplicateObject took: (0.009572s)
[2015.05.27-00.16.39:921][355]LogPlayLevel: PIE: World Init took: (0.000409s)
[2015.05.27-00.16.39:922][355]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/StarterContent/Maps/scififactory.scififactory to /Game/StarterContent/Maps/UEDPIE_0_scififactory.scififactory (0.010192s)
[2015.05.27-00.16.39:951][355]LogWorld: Game class is 'FirstPersonGameMode_C'
[2015.05.27-00.16.39:953][355]LogAIModule: Creating AISystem for world scififactory
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:955][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:956][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:957][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:958][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:959][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:960][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:961][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:962][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:962][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:962][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:962][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:962][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:963][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:964][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:964][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:964][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:964][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:964][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:965][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:965][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:966][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:966][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:974][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:974][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:974][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:975][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:976][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:977][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:978][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:979][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:979][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
[2015.05.27-00.16.39:979][355]LogPhysics:Warning: AddBoxesToRigidActor: [/Game/FirstPersonBP/assets/Modularity/floor1.floor1] BoxElems[0] invalid or has invalid transform
